noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.24,isotropic,0.6,0,0,0.5,3.0,[0.5932464424405388],[0.0132935002294281]
correlated,0.28,isotropic,0.6,0,0,0.5,3.0,[0.5840934410563912],[0.0110684911556605]
correlated,0.32,isotropic,0.6,0,0,0.5,3.0,[0.5766362965501043],[0.0109066438964337]
correlated,0.36,isotropic,0.6,0,0,0.5,3.0,[0.5725264267790293],[0.0100446891323808]
correlated,0.5,isotropic,0.6,0,0,0.5,3.0,[0.5543638598548286],[0.0095266471113149]
correlated,0.75,isotropic,0.6,0,0,0.5,3.0,[0.5319786411207766],[0.0072695566310833]
correlated,1.0,isotropic,0.6,0,0,0.5,3.0,[0.5161961496786138],[0.0068717380521633]
correlated,0.05,isotropic,0.75,0,0,0.5,3.0,[0.7528626423020465],[0.0046163153407846]
correlated,0.1,isotropic,0.75,0,0,0.5,3.0,[0.7190681772400762],[0.0141767062945929]
correlated,0.16,isotropic,0.75,0,0,0.5,3.0,[0.6726452824350074],[0.0155735563927029]
correlated,0.2,isotropic,0.75,0,0,0.5,3.0,[0.6533395443399547],[0.0141924265352983]
correlated,0.24,isotropic,0.75,0,0,0.5,3.0,[0.6417136038109643],[0.0126702360871537]
correlated,0.28,isotropic,0.75,0,0,0.5,3.0,[0.6336571221017303],[0.0135360814565458]
correlated,0.32,isotropic,0.75,0,0,0.5,3.0,[0.6276173168983157],[0.0125330013596845]
correlated,0.36,isotropic,0.75,0,0,0.5,3.0,[0.6212614194181822],[0.0126200678495587]
correlated,0.5,isotropic,0.75,0,0,0.5,3.0,[0.6068080448514157],[0.0105909139388205]
correlated,0.75,isotropic,0.75,0,0,0.5,3.0,[0.5861547993444107],[0.0101774410536283]
correlated,1.0,isotropic,0.75,0,0,0.5,3.0,[0.5722964213539293],[0.0083296361796391]
correlated,0.05,isotropic,0.9,0,0,0.5,3.0,[0.7771506556688466],[0.0048399220999186]
correlated,0.1,isotropic,0.9,0,0,0.5,3.0,[0.7656190610925839],[0.0119660662447297]
correlated,0.16,isotropic,0.9,0,0,0.5,3.0,[0.7113406246570426],[0.0162942900932286]
correlated,0.2,isotropic,0.9,0,0,0.5,3.0,[0.6939485638506937],[0.0157655920422255]
correlated,0.24,isotropic,0.9,0,0,0.5,3.0,[0.6789028101728165],[0.0136494849853688]
correlated,0.28,isotropic,0.9,0,0,0.5,3.0,[0.6714132285260692],[0.0139089865108853]
correlated,0.32,isotropic,0.9,0,0,0.5,3.0,[0.6666265268348266],[0.0139474856741128]
correlated,0.36,isotropic,0.9,0,0,0.5,3.0,[0.6603847587341551],[0.0133731897766897]
correlated,0.5,isotropic,0.9,0,0,0.5,3.0,[0.6434642741600222],[0.0118302309073375]
correlated,0.75,isotropic,0.9,0,0,0.5,3.0,[0.6265211715571021],[0.0116127367764242]
correlated,1.0,isotropic,0.9,0,0,0.5,3.0,[0.6134551787419044],[0.0099312444638308]
correlated,0.05,isotropic,1.05,0,0,0.5,3.0,[0.7949838986618574],[0.0055616611437891]
correlated,0.1,isotropic,1.05,0,0,0.5,3.0,[0.7989221850557754],[0.0082830416372219]
correlated,0.16,isotropic,1.05,0,0,0.5,3.0,[0.748867729685466],[0.0150635551540425]
correlated,0.2,isotropic,1.05,0,0,0.5,3.0,[0.7296672055455571],[0.0163184388157995]
correlated,0.24,isotropic,1.05,0,0,0.5,3.0,[0.7134854362056233],[0.0144327076930817]
correlated,0.28,isotropic,1.05,0,0,0.5,3.0,[0.7056338607904706],[0.0149792464511809]
correlated,0.32,isotropic,1.05,0,0,0.5,3.0,[0.6974847955390886],[0.0146529589196219]
correlated,0.36,isotropic,1.05,0,0,0.5,3.0,[0.6907141379828357],[0.0133916538909035]
correlated,0.5,isotropic,1.05,0,0,0.5,3.0,[0.6770335048551495],[0.0141947310857088]
correlated,0.75,isotropic,1.05,0,0,0.5,3.0,[0.6598980714320162],[0.0114884226209033]
correlated,1.0,isotropic,1.05,0,0,0.5,3.0,[0.6465564348598345],[0.0107529665081344]
correlated,0.05,isotropic,1.2,0,0,0.5,3.0,[0.8085748319136812],[0.0070323934762633]
correlated,0.1,isotropic,1.2,0,0,0.5,3.0,[0.8191107765861974],[0.0038596874464595]
correlated,0.16,isotropic,1.2,0,0,0.5,3.0,[0.78027339771888],[0.016539996919553]
correlated,0.2,isotropic,1.2,0,0,0.5,3.0,[0.7535439071073776],[0.0172718907729665]
correlated,0.24,isotropic,1.2,0,0,0.5,3.0,[0.7386569650408525],[0.0179237751900897]
correlated,0.28,isotropic,1.2,0,0,0.5,3.0,[0.7313347907345542],[0.0169618398233695]
correlated,0.32,isotropic,1.2,0,0,0.5,3.0,[0.7204301634441022],[0.0154054152534825]
correlated,0.36,isotropic,1.2,0,0,0.5,3.0,[0.7161565814326994],[0.0158589615978279]
correlated,0.5,isotropic,1.2,0,0,0.5,3.0,[0.7016763870097987],[0.0142469759277184]
correlated,0.75,isotropic,1.2,0,0,0.5,3.0,[0.6857171198014551],[0.0132615619719734]
correlated,1.0,isotropic,1.2,0,0,0.5,3.0,[0.6737575332605522],[0.009508466239167]
correlated,0.05,isotropic,0.45,0,0,0.5,5.0,[0.6587884012527814],[0.0053154945764709]
correlated,0.1,isotropic,0.45,0,0,0.5,5.0,[0.6414623578446704],[0.0102221288498874]
correlated,0.16,isotropic,0.45,0,0,0.5,5.0,[0.5809521214605116],[0.0128871621002144]
correlated,0.2,isotropic,0.45,0,0,0.5,5.0,[0.5644093040347825],[0.0112286021182396]
correlated,0.24,isotropic,0.45,0,0,0.5,5.0,[0.5489125391372116],[0.0109180570363348]
correlated,0.28,isotropic,0.45,0,0,0.5,5.0,[0.5412134365256136],[0.0110475582094235]
correlated,0.32,isotropic,0.45,0,0,0.5,5.0,[0.5316633642860898],[0.0110813874664057]
correlated,0.36,isotropic,0.45,0,0,0.5,5.0,[0.5251764008014566],[0.0103883725945957]
correlated,0.5,isotropic,0.45,0,0,0.5,5.0,[0.5071839383847443],[0.0091240772792515]
correlated,0.75,isotropic,0.45,0,0,0.5,5.0,[0.4836469965495444],[0.0078263637346495]
correlated,1.0,isotropic,0.45,0,0,0.5,5.0,[0.4654016851687265],[0.008278083940721]
correlated,0.05,isotropic,0.6,0,0,0.5,5.0,[0.7166477478391862],[0.0053883735650631]
correlated,0.1,isotropic,0.6,0,0,0.5,5.0,[0.7169876233220585],[0.0054077740027799]
correlated,0.16,isotropic,0.6,0,0,0.5,5.0,[0.6643410079022464],[0.0148953636144231]
correlated,0.2,isotropic,0.6,0,0,0.5,5.0,[0.6390863358261409],[0.0149906752388806]
correlated,0.24,isotropic,0.6,0,0,0.5,5.0,[0.6191035358680492],[0.0167227827020787]
correlated,0.28,isotropic,0.6,0,0,0.5,5.0,[0.6084605897486601],[0.0166755526566367]
correlated,0.32,isotropic,0.6,0,0,0.5,5.0,[0.5992463595475596],[0.0148439953994195]
correlated,0.36,isotropic,0.6,0,0,0.5,5.0,[0.5915729913921595],[0.0127503161890738]
correlated,0.5,isotropic,0.6,0,0,0.5,5.0,[0.5747346760669216],[0.0120188727828714]
correlated,0.75,isotropic,0.6,0,0,0.5,5.0,[0.5555602028192341],[0.0102492237241601]
correlated,1.0,isotropic,0.6,0,0,0.5,5.0,[0.539718459000188],[0.0100491625424262]
correlated,0.05,isotropic,0.75,0,0,0.5,5.0,[0.7506491884118955],[0.0065568385199672]
correlated,0.1,isotropic,0.75,0,0,0.5,5.0,[0.7578307901948043],[0.0036032169136916]
correlated,0.16,isotropic,0.75,0,0,0.5,5.0,[0.7296060013123853],[0.0142090811170348]
correlated,0.2,isotropic,0.75,0,0,0.5,5.0,[0.699852474119848],[0.0167915708123806]
correlated,0.24,isotropic,0.75,0,0,0.5,5.0,[0.6765831286810763],[0.0159808577817982]
correlated,0.28,isotropic,0.75,0,0,0.5,5.0,[0.6618249182014857],[0.0162223355864975]
correlated,0.32,isotropic,0.75,0,0,0.5,5.0,[0.6541451075370048],[0.0160459723052121]
correlated,0.36,isotropic,0.75,0,0,0.5,5.0,[0.6441818535624749],[0.0141546314109411]
correlated,0.5,isotropic,0.75,0,0,0.5,5.0,[0.6229744195392],[0.0157880483304632]
correlated,0.75,isotropic,0.75,0,0,0.5,5.0,[0.6054377722059467],[0.0129724956038109]
correlated,1.0,isotropic,0.75,0,0,0.5,5.0,[0.5918347694271537],[0.0106942467291465]
correlated,0.05,isotropic,0.9,0,0,0.5,5.0,[0.7670038506987272],[0.0198005494488391]
correlated,0.1,isotropic,0.9,0,0,0.5,5.0,[0.783227600090546],[0.0039438642944311]
correlated,0.16,isotropic,0.9,0,0,0.5,5.0,[0.7741838659964217],[0.0096792204165716]
correlated,0.2,isotropic,0.9,0,0,0.5,5.0,[0.7498993405961382],[0.0130695268243809]
correlated,0.24,isotropic,0.9,0,0,0.5,5.0,[0.7226921384000113],[0.0187363487463253]
correlated,0.28,isotropic,0.9,0,0,0.5,5.0,[0.7102286411492751],[0.017681072661785]
correlated,0.32,isotropic,0.9,0,0,0.5,5.0,[0.6958527647252897],[0.0183167030759605]
correlated,0.36,isotropic,0.9,0,0,0.5,5.0,[0.6844423419468049],[0.0167495281066481]
correlated,0.5,isotropic,0.9,0,0,0.5,5.0,[0.6648695938818504],[0.0152990512629204]
correlated,0.75,isotropic,0.9,0,0,0.5,5.0,[0.6445054334445725],[0.0144390158337433]
correlated,1.0,isotropic,0.9,0,0,0.5,5.0,[0.6322434402211039],[0.0129339744759361]
correlated,0.05,isotropic,1.05,0,0,0.5,5.0,[0.761987612640538],[0.0467983014562239]
correlated,0.1,isotropic,1.05,0,0,0.5,5.0,[0.8013900224386132],[0.0042162601811373]
correlated,0.16,isotropic,1.05,0,0,0.5,5.0,[0.8028980275221471],[0.0045178021048904]
correlated,0.2,isotropic,1.05,0,0,0.5,5.0,[0.787309985010805],[0.0128890320646608]
correlated,0.24,isotropic,1.05,0,0,0.5,5.0,[0.7647661909944679],[0.0151228667500558]
correlated,0.28,isotropic,1.05,0,0,0.5,5.0,[0.7436213217371638],[0.0175263328231209]
correlated,0.32,isotropic,1.05,0,0,0.5,5.0,[0.7325626121282962],[0.0173041949348631]
correlated,0.36,isotropic,1.05,0,0,0.5,5.0,[0.7192996127565043],[0.0175542915161537]
correlated,0.5,isotropic,1.05,0,0,0.5,5.0,[0.6966101112779506],[0.0189351176298948]
correlated,0.75,isotropic,1.05,0,0,0.5,5.0,[0.6755092268389513],[0.0150687848324726]
correlated,1.0,isotropic,1.05,0,0,0.5,5.0,[0.6611747514970532],[0.0142677629945956]
correlated,0.05,isotropic,1.2,0,0,0.5,5.0,[0.7281155494628786],[0.0648247342914403]
correlated,0.1,isotropic,1.2,0,0,0.5,5.0,[0.8177616236215529],[0.0041924117721197]
correlated,0.16,isotropic,1.2,0,0,0.5,5.0,[0.8205926796705214],[0.00363960517423]
correlated,0.2,isotropic,1.2,0,0,0.5,5.0,[0.8136267777161068],[0.0085628276658002]
correlated,0.24,isotropic,1.2,0,0,0.5,5.0,[0.7949152222446041],[0.0134780474263094]
correlated,0.28,isotropic,1.2,0,0,0.5,5.0,[0.7792116076552528],[0.0161390626865166]
correlated,0.32,isotropic,1.2,0,0,0.5,5.0,[0.7646004186105505],[0.0165643922651106]
correlated,0.36,isotropic,1.2,0,0,0.5,5.0,[0.7527719088081157],[0.0176741850631708]
correlated,0.5,isotropic,1.2,0,0,0.5,5.0,[0.7258712921186029],[0.0168197599458908]
correlated,0.75,isotropic,1.2,0,0,0.5,5.0,[0.7020287405056311],[0.0156859389583899]
correlated,1.0,isotropic,1.2,0,0,0.5,5.0,[0.6876914512274055],[0.0142859007602329]
correlated,0.05,isotropic,0.45,0,0,1.0,0.05,[0.634834564370393],[0.0090932032404612]
correlated,0.1,isotropic,0.45,0,0,1.0,0.05,[0.593231241074833],[0.0073600115683586]
correlated,0.16,isotropic,0.45,0,0,1.0,0.05,[0.5703914659475701],[0.006370471668175]
correlated,0.2,isotropic,0.45,0,0,1.0,0.05,[0.5575186126021117],[0.0063072885217368]
correlated,0.24,isotropic,0.45,0,0,1.0,0.05,[0.5436953257605011],[0.0056013267950431]
correlated,0.28,isotropic,0.45,0,0,1.0,0.05,[0.5330595596485366],[0.005473657257785]
correlated,0.32,isotropic,0.45,0,0,1.0,0.05,[0.5229467104636825],[0.0053119478445073]
correlated,0.36,isotropic,0.45,0,0,1.0,0.05,[0.5148946878762745],[0.0049610121738769]
correlated,0.5,isotropic,0.45,0,0,1.0,0.05,[0.4932343052334854],[0.0046896364214036]
correlated,0.75,isotropic,0.45,0,0,1.0,0.05,[0.46274826083606],[0.0037867712720106]
correlated,1.0,isotropic,0.45,0,0,1.0,0.05,[0.4396806780106362],[0.0033524984797881]
correlated,0.05,isotropic,0.6,0,0,1.0,0.05,[0.681912914450259],[0.0082053456953622]
correlated,0.1,isotropic,0.6,0,0,1.0,0.05,[0.6461899084082631],[0.0086109370577956]
correlated,0.16,isotropic,0.6,0,0,1.0,0.05,[0.6245849660368484],[0.0067204341233385]
correlated,0.2,isotropic,0.6,0,0,1.0,0.05,[0.6126507649357019],[0.0056592991732427]
correlated,0.24,isotropic,0.6,0,0,1.0,0.05,[0.5988337255631175],[0.0062634522323916]
correlated,0.28,isotropic,0.6,0,0,1.0,0.05,[0.5867005273235872],[0.0056697169397705]
correlated,0.32,isotropic,0.6,0,0,1.0,0.05,[0.5785004644587497],[0.0053683591454571]
correlated,0.36,isotropic,0.6,0,0,1.0,0.05,[0.5696799632293139],[0.0051811262542381]
correlated,0.5,isotropic,0.6,0,0,1.0,0.05,[0.5484845166884226],[0.0050155516759427]
correlated,0.75,isotropic,0.6,0,0,1.0,0.05,[0.5172409552694481],[0.0040538842923929]
correlated,1.0,isotropic,0.6,0,0,1.0,0.05,[0.4912785483010535],[0.0032030381771007]
correlated,0.05,isotropic,0.75,0,0,1.0,0.05,[0.7131684657294712],[0.0099651336876488]
correlated,0.1,isotropic,0.75,0,0,1.0,0.05,[0.6791363629804388],[0.0079920456900372]
correlated,0.16,isotropic,0.75,0,0,1.0,0.05,[0.6624192158135429],[0.0064584847144384]
correlated,0.2,isotropic,0.75,0,0,1.0,0.05,[0.6509135510122614],[0.0068702284001901]
correlated,0.24,isotropic,0.75,0,0,1.0,0.05,[0.6390598562138],[0.0060026729327666]
correlated,0.28,isotropic,0.75,0,0,1.0,0.05,[0.6265803380558617],[0.0059696676523227]
correlated,0.32,isotropic,0.75,0,0,1.0,0.05,[0.6176922545846908],[0.0057213264713593]
correlated,0.36,isotropic,0.75,0,0,1.0,0.05,[0.6102177091790156],[0.0061956393490156]
correlated,0.5,isotropic,0.75,0,0,1.0,0.05,[0.5893712137037583],[0.0051087945963113]
correlated,0.75,isotropic,0.75,0,0,1.0,0.05,[0.5587843524426351],[0.0040952605379481]
correlated,1.0,isotropic,0.75,0,0,1.0,0.05,[0.5331513087312563],[0.003805677749265]
correlated,0.05,isotropic,0.9,0,0,1.0,0.05,[0.7383448796792275],[0.0113471407363668]
correlated,0.1,isotropic,0.9,0,0,1.0,0.05,[0.7060712808742602],[0.0092520371273945]
correlated,0.16,isotropic,0.9,0,0,1.0,0.05,[0.6890358532708266],[0.0071385335931974]
correlated,0.2,isotropic,0.9,0,0,1.0,0.05,[0.6784201463931834],[0.0071182881637629]
correlated,0.24,isotropic,0.9,0,0,1.0,0.05,[0.6665806919180463],[0.0064301519826062]
correlated,0.28,isotropic,0.9,0,0,1.0,0.05,[0.6567492795283467],[0.0067564277513605]
correlated,0.32,isotropic,0.9,0,0,1.0,0.05,[0.6460257667452882],[0.0057561600862068]
correlated,0.36,isotropic,0.9,0,0,1.0,0.05,[0.6396474759336664],[0.0061544135242684]
correlated,0.5,isotropic,0.9,0,0,1.0,0.05,[0.6191100317546006],[0.0058523108815656]
correlated,0.75,isotropic,0.9,0,0,1.0,0.05,[0.5906771619155112],[0.0042059725054533]
correlated,1.0,isotropic,0.9,0,0,1.0,0.05,[0.5651886995850156],[0.0033056345560185]
correlated,0.05,isotropic,1.05,0,0,1.0,0.05,[0.7538915383440052],[0.0125987666253774]
correlated,0.1,isotropic,1.05,0,0,1.0,0.05,[0.7258737643529809],[0.0093949768295916]
correlated,0.16,isotropic,1.05,0,0,1.0,0.05,[0.7089254716905643],[0.0078567149735705]
correlated,0.2,isotropic,1.05,0,0,1.0,0.05,[0.7001984080662531],[0.0063086483140062]
correlated,0.24,isotropic,1.05,0,0,1.0,0.05,[0.6893894301027903],[0.0070419523968845]
correlated,0.28,isotropic,1.05,0,0,1.0,0.05,[0.6792914810458937],[0.006791193077331]
correlated,0.32,isotropic,1.05,0,0,1.0,0.05,[0.6684796540052153],[0.0057850389001774]
correlated,0.36,isotropic,1.05,0,0,1.0,0.05,[0.6617503515269696],[0.0066368895641956]
correlated,0.5,isotropic,1.05,0,0,1.0,0.05,[0.6422109837585837],[0.0058620429267581]
correlated,0.75,isotropic,1.05,0,0,1.0,0.05,[0.6156003536728996],[0.0045601148749951]
correlated,1.0,isotropic,1.05,0,0,1.0,0.05,[0.5912915380635209],[0.0041747355332925]
correlated,0.05,isotropic,1.2,0,0,1.0,0.05,[0.7679187673992602],[0.0124426171078561]
correlated,0.1,isotropic,1.2,0,0,1.0,0.05,[0.7404846776989886],[0.0092532381964141]
correlated,0.16,isotropic,1.2,0,0,1.0,0.05,[0.7249444002145027],[0.0084283373779107]
correlated,0.2,isotropic,1.2,0,0,1.0,0.05,[0.7178004143645627],[0.0068057812457747]
correlated,0.24,isotropic,1.2,0,0,1.0,0.05,[0.708359677791921],[0.0067528513013569]
correlated,0.28,isotropic,1.2,0,0,1.0,0.05,[0.6978720346514007],[0.0074719000058668]
correlated,0.32,isotropic,1.2,0,0,1.0,0.05,[0.6865737766109066],[0.006892115662007]
correlated,0.36,isotropic,1.2,0,0,1.0,0.05,[0.6792630610242925],[0.0065782787526974]
correlated,0.5,isotropic,1.2,0,0,1.0,0.05,[0.6604808769338283],[0.005780692330766]
correlated,0.75,isotropic,1.2,0,0,1.0,0.05,[0.6359130812461611],[0.0051140162568235]
correlated,1.0,isotropic,1.2,0,0,1.0,0.05,[0.6119808544326681],[0.0039469441740781]
correlated,0.05,isotropic,0.45,0,0,1.0,0.1,[0.6836018306547451],[0.0093774225721437]
correlated,0.1,isotropic,0.45,0,0,1.0,0.1,[0.6489918646822468],[0.0069804681237173]
correlated,0.16,isotropic,0.45,0,0,1.0,0.1,[0.6255867452787591],[0.0061874078111127]
correlated,0.2,isotropic,0.45,0,0,1.0,0.1,[0.6158586308398819],[0.0058056731966482]
correlated,0.24,isotropic,0.45,0,0,1.0,0.1,[0.6084824715665056],[0.0060576383761578]
correlated,0.28,isotropic,0.45,0,0,1.0,0.1,[0.5998799037115511],[0.0051837392401341]
correlated,0.32,isotropic,0.45,0,0,1.0,0.1,[0.5921034993968124],[0.0052068437924014]
correlated,0.36,isotropic,0.45,0,0,1.0,0.1,[0.5862814054249961],[0.004510161768058]
correlated,0.5,isotropic,0.45,0,0,1.0,0.1,[0.567034581643726],[0.004834791997106]
correlated,0.75,isotropic,0.45,0,0,1.0,0.1,[0.5428797269935518],[0.004049821383981]
correlated,1.0,isotropic,0.45,0,0,1.0,0.1,[0.5245205803266237],[0.0034605091156472]
correlated,0.05,isotropic,0.6,0,0,1.0,0.1,[0.7240549997887854],[0.0098123279248917]
correlated,0.1,isotropic,0.6,0,0,1.0,0.1,[0.6940787452437333],[0.0083310090956947]
correlated,0.16,isotropic,0.6,0,0,1.0,0.1,[0.6738242830109519],[0.0064071819156854]
correlated,0.2,isotropic,0.6,0,0,1.0,0.1,[0.6655569830315406],[0.0061878080691855]
correlated,0.24,isotropic,0.6,0,0,1.0,0.1,[0.6580357561606728],[0.0058712282248254]
correlated,0.28,isotropic,0.6,0,0,1.0,0.1,[0.6504215405138862],[0.0055787744658282]
correlated,0.32,isotropic,0.6,0,0,1.0,0.1,[0.6443289573055964],[0.0054791655734177]
correlated,0.36,isotropic,0.6,0,0,1.0,0.1,[0.6373821292232019],[0.0058219646672423]
correlated,0.5,isotropic,0.6,0,0,1.0,0.1,[0.6173345787685217],[0.0052107894256747]
correlated,0.75,isotropic,0.6,0,0,1.0,0.1,[0.595849093550775],[0.0038792704121599]
correlated,1.0,isotropic,0.6,0,0,1.0,0.1,[0.576395235260001],[0.0036147871285424]
correlated,0.05,isotropic,0.75,0,0,1.0,0.1,[0.7535628349813761],[0.010167350944756]
correlated,0.1,isotropic,0.75,0,0,1.0,0.1,[0.7256711623010517],[0.0093873663424349]
correlated,0.16,isotropic,0.75,0,0,1.0,0.1,[0.7076783315991022],[0.0071250013034433]
correlated,0.2,isotropic,0.75,0,0,1.0,0.1,[0.6996110762455918],[0.0060139479293917]
correlated,0.24,isotropic,0.75,0,0,1.0,0.1,[0.6934664116907296],[0.0060449777930967]
correlated,0.28,isotropic,0.75,0,0,1.0,0.1,[0.6863255002498088],[0.0059009493547628]
correlated,0.32,isotropic,0.75,0,0,1.0,0.1,[0.6814807468136187],[0.0060024118336101]
correlated,0.36,isotropic,0.75,0,0,1.0,0.1,[0.6730655938120927],[0.0053160414171099]
correlated,0.5,isotropic,0.75,0,0,1.0,0.1,[0.6553667492284776],[0.0058882001985113]
correlated,0.75,isotropic,0.75,0,0,1.0,0.1,[0.6328898353661812],[0.0049871555082196]
correlated,1.0,isotropic,0.75,0,0,1.0,0.1,[0.6156181516749712],[0.0040679388076751]
correlated,0.05,isotropic,0.9,0,0,1.0,0.1,[0.774110664461823],[0.010970743547971]
correlated,0.1,isotropic,0.9,0,0,1.0,0.1,[0.7507443337837487],[0.0095823070958256]
correlated,0.16,isotropic,0.9,0,0,1.0,0.1,[0.7312808110035419],[0.0079804773168434]
correlated,0.2,isotropic,0.9,0,0,1.0,0.1,[0.7246147708431517],[0.0063933631445153]
correlated,0.24,isotropic,0.9,0,0,1.0,0.1,[0.7181421344538207],[0.0061388734651296]
correlated,0.28,isotropic,0.9,0,0,1.0,0.1,[0.711910392804284],[0.0068064386596815]
correlated,0.32,isotropic,0.9,0,0,1.0,0.1,[0.7079560816696286],[0.006053880939359]
correlated,0.36,isotropic,0.9,0,0,1.0,0.1,[0.6998414177988559],[0.0059144719078094]
correlated,0.5,isotropic,0.9,0,0,1.0,0.1,[0.6828587190561701],[0.0058957954518449]
correlated,0.75,isotropic,0.9,0,0,1.0,0.1,[0.662247155687132],[0.0047481689366184]
correlated,1.0,isotropic,0.9,0,0,1.0,0.1,[0.6455283281279025],[0.0031765507483791]
correlated,0.05,isotropic,1.05,0,0,1.0,0.1,[0.7887073351361903],[0.0102217405854492]
correlated,0.1,isotropic,1.05,0,0,1.0,0.1,[0.7668443570088199],[0.0091912753952917]
correlated,0.16,isotropic,1.05,0,0,1.0,0.1,[0.7498557845770539],[0.0073368440959573]
correlated,0.2,isotropic,1.05,0,0,1.0,0.1,[0.7430109461623007],[0.0072758505738859]
correlated,0.24,isotropic,1.05,0,0,1.0,0.1,[0.7361702549527749],[0.0063040680596153]
correlated,0.28,isotropic,1.05,0,0,1.0,0.1,[0.7332743319748782],[0.0074143272658121]
correlated,0.32,isotropic,1.05,0,0,1.0,0.1,[0.7278815671977401],[0.0053331846316289]
correlated,0.36,isotropic,1.05,0,0,1.0,0.1,[0.7210291283328403],[0.0050528195005211]
correlated,0.5,isotropic,1.05,0,0,1.0,0.1,[0.7038745634103406],[0.0053308873767679]
correlated,0.75,isotropic,1.05,0,0,1.0,0.1,[0.6847441683997403],[0.0047282879527597]
correlated,1.0,isotropic,1.05,0,0,1.0,0.1,[0.6683016217308189],[0.0047942607647746]
correlated,0.05,isotropic,1.2,0,0,1.0,0.1,[0.8048759783187318],[0.0132601254447088]
correlated,0.1,isotropic,1.2,0,0,1.0,0.1,[0.7813563882857512],[0.009867463776648]
correlated,0.16,isotropic,1.2,0,0,1.0,0.1,[0.7640270925910765],[0.0076845639878002]
correlated,0.2,isotropic,1.2,0,0,1.0,0.1,[0.759289806941254],[0.0078228338261196]
correlated,0.24,isotropic,1.2,0,0,1.0,0.1,[0.7533000140342169],[0.0068769963145553]
correlated,0.28,isotropic,1.2,0,0,1.0,0.1,[0.7485086971442005],[0.0062257282711829]
correlated,0.32,isotropic,1.2,0,0,1.0,0.1,[0.7438740425880354],[0.0064849257624477]
correlated,0.36,isotropic,1.2,0,0,1.0,0.1,[0.7370694098542543],[0.0061289620341259]
correlated,0.5,isotropic,1.2,0,0,1.0,0.1,[0.7202433781632811],[0.0060459575552583]
correlated,0.75,isotropic,1.2,0,0,1.0,0.1,[0.7009067585810251],[0.0043645823076999]
correlated,1.0,isotropic,1.2,0,0,1.0,0.1,[0.6873264576106262],[0.0046242369527246]
correlated,0.05,isotropic,0.45,0,0,1.0,0.5,[0.7023451519486055],[0.0082685827989174]
correlated,0.1,isotropic,0.45,0,0,1.0,0.5,[0.6766339316047876],[0.007463257940832]
correlated,0.16,isotropic,0.45,0,0,1.0,0.5,[0.6567883635148499],[0.0066869900616099]
correlated,0.2,isotropic,0.45,0,0,1.0,0.5,[0.646116024087886],[0.0065124499956531]
correlated,0.24,isotropic,0.45,0,0,1.0,0.5,[0.6383181318646041],[0.0055424690579161]
correlated,0.28,isotropic,0.45,0,0,1.0,0.5,[0.6316335475335121],[0.0057737320817053]
correlated,0.32,isotropic,0.45,0,0,1.0,0.5,[0.6261455758436514],[0.0055704068420407]
correlated,0.36,isotropic,0.45,0,0,1.0,0.5,[0.6218256879556401],[0.0054593051856656]
correlated,0.5,isotropic,0.45,0,0,1.0,0.5,[0.6073304224087579],[0.0047209721119376]
correlated,0.75,isotropic,0.45,0,0,1.0,0.5,[0.5882252220703921],[0.0040816146638243]
correlated,1.0,isotropic,0.45,0,0,1.0,0.5,[0.5735650511737241],[0.0039566094986676]
correlated,0.05,isotropic,0.6,0,0,1.0,0.5,[0.7463106455264631],[0.0078569163218043]
correlated,0.1,isotropic,0.6,0,0,1.0,0.5,[0.720619198005242],[0.0084888851932097]
correlated,0.16,isotropic,0.6,0,0,1.0,0.5,[0.7036811672846475],[0.00722622054374]
correlated,0.2,isotropic,0.6,0,0,1.0,0.5,[0.6937726918059994],[0.0068086109440593]
correlated,0.24,isotropic,0.6,0,0,1.0,0.5,[0.6874669741801623],[0.0065469327146427]
correlated,0.28,isotropic,0.6,0,0,1.0,0.5,[0.6807847442665442],[0.0064644300796335]
correlated,0.32,isotropic,0.6,0,0,1.0,0.5,[0.6756191843341439],[0.0056246117756351]
correlated,0.36,isotropic,0.6,0,0,1.0,0.5,[0.6723608135443728],[0.0051887237544127]
correlated,0.5,isotropic,0.6,0,0,1.0,0.5,[0.6594471416347324],[0.0045141917990549]
correlated,0.75,isotropic,0.6,0,0,1.0,0.5,[0.641564985951597],[0.0046167311551835]
correlated,1.0,isotropic,0.6,0,0,1.0,0.5,[0.6269021988280614],[0.0043036694942055]
correlated,0.05,isotropic,0.75,0,0,1.0,0.5,[0.7781334762745225],[0.0084795641488906]
correlated,0.1,isotropic,0.75,0,0,1.0,0.5,[0.7531481001329839],[0.0089645791552475]
correlated,0.16,isotropic,0.75,0,0,1.0,0.5,[0.7375194745568497],[0.006844111919337]
correlated,0.2,isotropic,0.75,0,0,1.0,0.5,[0.7269718390887456],[0.0081069611599263]
correlated,0.24,isotropic,0.75,0,0,1.0,0.5,[0.7214191919378954],[0.0067680400490266]
correlated,0.28,isotropic,0.75,0,0,1.0,0.5,[0.7151013184806165],[0.0073592005081888]
correlated,0.32,isotropic,0.75,0,0,1.0,0.5,[0.711226337127834],[0.0067514311810785]
correlated,0.36,isotropic,0.75,0,0,1.0,0.5,[0.7066798877044878],[0.0062431175656471]
