noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.05,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.94164266 0.9238951  0.92398075 0.92406369 0.92415626 0.92228876
 0.92061541 0.91888736]","[0.00248598 0.00366188 0.00366348 0.0036732  0.00369345 0.00378366
 0.00387389 0.00397571]"
correlated,0.1,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.93420347 0.91355599 0.91360082 0.91364422 0.91369266 0.91095191
 0.90849609 0.90595999]","[0.01471977 0.01978259 0.01996059 0.02014498 0.02036434 0.02209693
 0.02366141 0.02528664]"
correlated,0.16,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89994636 0.86736933 0.86658783 0.86583107 0.86498651 0.85799641
 0.85173302 0.84526486]","[0.01814794 0.02409019 0.02456343 0.02507431 0.02570178 0.02778035
 0.02970622 0.03174594]"
correlated,0.2,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89684983 0.86349059 0.86262746 0.86179165 0.86085887 0.8534092
 0.84673403 0.83984063]","[0.01243673 0.01645356 0.01668983 0.01698853 0.01739872 0.0188659
 0.02025722 0.02175478]"
correlated,0.24,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89534402 0.86169801 0.86061106 0.85955853 0.85838388 0.85063906
 0.84369941 0.8365329 ]","[0.00765857 0.01018609 0.01050857 0.01089221 0.01139445 0.0121365
 0.01288917 0.01373854]"
correlated,0.28,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89706075 0.86407454 0.86296586 0.86189228 0.86069413 0.8532606
 0.84659987 0.83972139]","[0.00801747 0.01077047 0.01091956 0.01111454 0.01138775 0.01234561
 0.01327213 0.01428284]"
correlated,0.32,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89766864 0.86474534 0.86381962 0.86292321 0.86192279 0.85447512
 0.84780174 0.84091019]","[0.00719106 0.00941262 0.00966742 0.00996758 0.01035895 0.011118
 0.01186422 0.01268827]"
correlated,0.36,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89617857 0.86288063 0.86181588 0.86078484 0.85963418 0.85204097
 0.84523717 0.83821095]","[0.00643035 0.00860263 0.00870096 0.00885094 0.00907861 0.00986922
 0.01065755 0.01153391]"
correlated,0.5,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89543975 0.86191361 0.86073532 0.85959432 0.85832095 0.85102135
 0.84448064 0.83772611]","[0.0053679  0.00728857 0.00746015 0.00771459 0.00809091 0.00852459
 0.00901192 0.00959755]"
correlated,0.75,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89392603 0.86012407 0.85896213 0.85783697 0.85658127 0.84929271
 0.8427619  0.83601758]","[0.00489243 0.00656741 0.00679764 0.00709884 0.00751437 0.00788097
 0.00829941 0.0088075 ]"
correlated,1.0,anisotropic,1.25,0.0,0.25,5.0,3.0,"[0.89155984 0.85695674 0.85581626 0.85471188 0.85347937 0.84610423
 0.83949584 0.8326714 ]","[0.00477395 0.00644967 0.00669188 0.00699742 0.00741014 0.00773367
 0.00809087 0.00851775]"
correlated,0.05,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.94330252 0.92514443 0.92561383 0.92606837 0.92657565 0.92527172
 0.92410334 0.92289678]","[0.00221459 0.00329033 0.00328885 0.00329446 0.00330886 0.00333965
 0.00337466 0.00341796]"
correlated,0.1,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.94040403 0.9208948  0.92140146 0.92189208 0.92243963 0.92088977
 0.91950103 0.91806689]","[0.0062513  0.00905539 0.00883546 0.00863713 0.00843402 0.00910595
 0.00971911 0.01036128]"
correlated,0.16,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91852881 0.88994071 0.89056289 0.89116537 0.89183775 0.88805277
 0.88466129 0.88115894]","[0.01169773 0.01649918 0.01630692 0.01617052 0.01607764 0.01728017
 0.01842006 0.0196478 ]"
correlated,0.2,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91247195 0.88113311 0.88188239 0.88260795 0.8834177  0.87911536
 0.87526031 0.87127923]","[0.00769733 0.01094676 0.01081488 0.01075471 0.0107674  0.01135491
 0.0119653  0.01266634]"
correlated,0.24,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91396611 0.88337492 0.88409901 0.88480018 0.88558271 0.88141213
 0.87767515 0.87381599]","[0.00594156 0.00844977 0.00840743 0.00843576 0.00854703 0.00899339
 0.00947999 0.0100554 ]"
correlated,0.28,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91343874 0.88267503 0.88338647 0.88407539 0.88484424 0.88063736
 0.87686784 0.87297509]","[0.00504382 0.00711919 0.00725418 0.00748063 0.00783438 0.0079284
 0.00812111 0.00842007]"
correlated,0.32,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91330478 0.88253565 0.88322652 0.88389552 0.88464213 0.88039392
 0.87658736 0.87265635]","[0.00496417 0.00695859 0.00702236 0.00717576 0.00744645 0.00765099
 0.0079206  0.00827595]"
correlated,0.36,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.91233886 0.88109785 0.88178848 0.88245726 0.88320363 0.8790098
 0.87525198 0.87137131]","[0.00479374 0.00696909 0.00685816 0.0068361  0.00691159 0.00719884
 0.0075678  0.00804362]"
correlated,0.5,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.9102678  0.87834821 0.87888059 0.87939612 0.87997147 0.87579964
 0.87206152 0.86820119]","[0.00403663 0.00587275 0.00574357 0.00569329 0.00572643 0.00600088
 0.00633946 0.00676665]"
correlated,0.75,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.90783102 0.87493169 0.87561084 0.87626849 0.87700245 0.87276661
 0.86897115 0.8650516 ]","[0.00396498 0.00572149 0.00577623 0.00593153 0.00621421 0.00621722
 0.00635862 0.0066332 ]"
correlated,1.0,anisotropic,1.0,0.0,0.5,5.0,3.0,"[0.90675762 0.87364034 0.87420041 0.87474274 0.875348   0.87123837
 0.86755598 0.86375321]","[0.00325305 0.00456128 0.00463281 0.00482152 0.0051547  0.005117
 0.00521255 0.00543259]"
correlated,0.05,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.94349354 0.92435915 0.92518549 0.92598568 0.92687871 0.92597805
 0.92517103 0.92433762]","[0.00221056 0.00333159 0.00330667 0.00329246 0.00328827 0.003307
 0.0033329  0.00336846]"
correlated,0.1,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.94004851 0.91897399 0.91995881 0.92091247 0.92197677 0.92089958
 0.91993437 0.91893762]","[0.00885489 0.01339693 0.01297353 0.01256987 0.01212751 0.01266
 0.01315096 0.01367013]"
correlated,0.16,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.92232167 0.89160192 0.89353749 0.89541178 0.89750354 0.89542889
 0.89356993 0.89165019]","[0.01132695 0.01726441 0.01674301 0.01630542 0.01590199 0.01627433
 0.01668305 0.01717406]"
correlated,0.2,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91747727 0.88409724 0.88631417 0.88846092 0.89085675 0.88849313
 0.88637524 0.88418811]","[0.00690184 0.01058081 0.01036812 0.01024273 0.01019999 0.01026392
 0.01041424 0.0106577 ]"
correlated,0.24,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91718426 0.88391249 0.88592192 0.88786774 0.89003932 0.88772469
 0.88565069 0.88350889]","[0.00570566 0.00868825 0.00851916 0.00843891 0.0084492  0.00842725
 0.00848892 0.00863155]"
correlated,0.28,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.917724   0.88462344 0.88672119 0.88875253 0.89101956 0.88869025
 0.8866031  0.88444772]","[0.00494563 0.00772539 0.00748908 0.0073458  0.00729134 0.00728703
 0.00738333 0.00757824]"
correlated,0.32,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91676262 0.88328324 0.88538718 0.88742451 0.88969822 0.88739555
 0.88533227 0.88320153]","[0.00411067 0.00650751 0.00618503 0.00595731 0.00581345 0.00587421
 0.00603173 0.00628871]"
correlated,0.36,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.9163423  0.88240396 0.88457558 0.88667846 0.88902532 0.88678765
 0.88478261 0.88271202]","[0.00417649 0.006486   0.00617798 0.00597855 0.00588294 0.00600122
 0.00620788 0.00651129]"
correlated,0.5,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91450255 0.87998044 0.88193182 0.88382143 0.88593028 0.88383742
 0.88196214 0.88002556]","[0.00338265 0.00515692 0.00505453 0.00505783 0.00518014 0.00509392
 0.00512054 0.00524955]"
correlated,0.75,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91268341 0.87753676 0.8796001  0.88159812 0.88382795 0.88161361
 0.87962948 0.87758049]","[0.00382025 0.00573797 0.00572309 0.00579578 0.00597412 0.00586782
 0.00588516 0.00601386]"
correlated,1.0,anisotropic,0.75,0.0,0.75,5.0,3.0,"[0.91095092 0.87512484 0.87719179 0.87919331 0.88142706 0.87924731
 0.87729419 0.87527721]","[0.0036142  0.00564084 0.00552021 0.0055255  0.00567264 0.00546331
 0.00541074 0.00549458]"
correlated,0.05,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.92956591 0.90819664 0.90755677 0.90693715 0.90624564 0.90272721
 0.89957457 0.89631887]","[0.00318831 0.00454653 0.0046093  0.00467589 0.00475664 0.00495687
 0.00514367 0.0053431 ]"
correlated,0.1,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.92673721 0.90434573 0.90357313 0.90282498 0.90199003 0.89810011
 0.8946146  0.89101514]","[0.01562043 0.02065592 0.02147427 0.02226899 0.02315827 0.025904
 0.02837002 0.03092092]"
correlated,0.16,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.8626574  0.8212686  0.81736159 0.81357827 0.80935599 0.79503585
 0.78220448 0.76895362]","[0.05032563 0.06429074 0.06682159 0.06928955 0.07206171 0.08029653
 0.08770146 0.09536812]"
correlated,0.2,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.83815598 0.79027329 0.7851645  0.78021744 0.77469639 0.75643205
 0.74006653 0.72316599]","[0.04183396 0.05356198 0.05580002 0.05799312 0.06046735 0.06720137
 0.07326368 0.07954558]"
correlated,0.24,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.82488108 0.77323446 0.76730756 0.76156828 0.75516311 0.73498307
 0.71690101 0.69822781]","[0.02458666 0.03171314 0.03304516 0.03436072 0.03585536 0.03974305
 0.04326475 0.04693051]"
correlated,0.28,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.82395674 0.7716244  0.76556925 0.7597058  0.75316203 0.73273046
 0.71442302 0.69551706]","[0.02115727 0.02748587 0.02856142 0.02962562 0.03083679 0.03433604
 0.03750359 0.04079875]"
correlated,0.32,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.83021555 0.77964243 0.7739005  0.76834035 0.76213507 0.74266644
 0.72522183 0.70720692]","[0.01850442 0.02409259 0.02500795 0.02592007 0.02696474 0.02985833
 0.03248417 0.03522095]"
correlated,0.36,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.83146632 0.78116728 0.7754997  0.77001155 0.76388664 0.74474038
 0.72758462 0.70986801]","[0.01789765 0.02332455 0.0241824  0.0250288  0.02598977 0.02879079
 0.03132877 0.03397109]"
correlated,0.5,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.8359495  0.78752301 0.78207261 0.77679474 0.77090451 0.75281716
 0.73661022 0.71987344]","[0.01121557 0.0146369  0.01523546 0.01583101 0.01651207 0.01820311
 0.01974093 0.02134634]"
correlated,0.75,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.83613768 0.78817819 0.78287618 0.77774201 0.77201215 0.75435113
 0.7385262  0.72218393]","[0.00979971 0.01269044 0.01318191 0.013674   0.01423994 0.01562072
 0.016879   0.01819477]"
correlated,1.0,anisotropic,1.5,0.0,0.0,5.0,5.0,"[0.83339794 0.78469734 0.77941855 0.77430687 0.76860211 0.75089945
 0.73503722 0.71865643]","[0.00804648 0.01051697 0.01087111 0.01124064 0.01168088 0.0128341
 0.01390559 0.01504146]"
correlated,0.05,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.93671174 0.91668699 0.91675161 0.91681419 0.91688403 0.91472957
 0.9127991  0.91080551]","[0.00246632 0.00359803 0.00358369 0.00357876 0.00358369 0.00367221
 0.00376062 0.00386028]"
correlated,0.1,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.9341169  0.91301819 0.91303345 0.91304822 0.91306471 0.91066456
 0.90851393 0.90629299]","[0.00728484 0.00961239 0.00982702 0.01004105 0.01028665 0.01114363
 0.01192608 0.01274578]"
correlated,0.16,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.91862767 0.89231514 0.89201624 0.8917268  0.89140379 0.88711736
 0.88327656 0.8793102 ]","[0.02037369 0.02668833 0.02727636 0.0278805  0.02859239 0.03116833
 0.03352369 0.03599323]"
correlated,0.2,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.90239456 0.87041958 0.86970964 0.86902217 0.86825493 0.8617928
 0.8560025  0.85002289]","[0.02003739 0.0263318  0.02683062 0.02735969 0.02800042 0.03064025
 0.03306252 0.03560833]"
correlated,0.24,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.89117872 0.85615922 0.85493267 0.85374495 0.85241942 0.84438972
 0.83719481 0.82976468]","[0.01215648 0.01600921 0.01625813 0.01655632 0.01695181 0.01846137
 0.01990319 0.02146193]"
correlated,0.28,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.89208829 0.85716016 0.8559526  0.85478327 0.85347828 0.84531697
 0.83800414 0.83045224]","[0.010106   0.0131326  0.01348435 0.01389295 0.01442087 0.01565999
 0.01684367 0.01812392]"
correlated,0.32,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.89080031 0.85556527 0.85424515 0.85296682 0.85154017 0.84337969
 0.8360676  0.82851645]","[0.00856103 0.01148593 0.01179189 0.01214708 0.01260583 0.01354253
 0.01445081 0.01544456]"
correlated,0.36,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.89103117 0.85605671 0.85475431 0.85349314 0.85208565 0.843895
 0.83655588 0.82897683]","[0.0083224  0.01132396 0.01164602 0.01201629 0.01249102 0.01329325
 0.0140819  0.01495413]"
correlated,0.5,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.89079396 0.85570658 0.85449369 0.85331919 0.85200843 0.84374379
 0.83633838 0.82869086]","[0.00597425 0.00796143 0.00818851 0.00847332 0.00885894 0.00947036
 0.01011136 0.0108486 ]"
correlated,0.75,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.88895067 0.85329614 0.8520056  0.85075591 0.84936122 0.84132847
 0.83413084 0.82669789]","[0.00478484 0.00642729 0.00665352 0.00693838 0.00732331 0.00768823
 0.00810932 0.00862324]"
correlated,1.0,anisotropic,1.25,0.0,0.25,5.0,5.0,"[0.88724584 0.8512163  0.84978984 0.84840854 0.84686697 0.83888954
 0.83174147 0.82435972]","[0.00520448 0.00704866 0.00725742 0.00754447 0.00795218 0.00840772
 0.00889969 0.00947733]"
correlated,0.05,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.938925   0.91856109 0.91907328 0.91956926 0.92012279 0.91862367
 0.9172804  0.91589323]","[0.00237308 0.00358336 0.00358836 0.00360397 0.00363372 0.00365873
 0.00369303 0.00373989]"
correlated,0.1,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.93677106 0.91533379 0.91583691 0.9163241  0.91686781 0.91525042
 0.91380119 0.91230457]","[0.00430894 0.00614239 0.00609806 0.00606288 0.0060328  0.00639178
 0.0067251  0.00707916]"
correlated,0.16,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.92717993 0.90180938 0.90243869 0.90304808 0.90372817 0.90111071
 0.89876536 0.89634335]","[0.01446248 0.02024311 0.02001971 0.01983487 0.01966625 0.02120303
 0.02261583 0.02410379]"
correlated,0.2,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.91665732 0.88698317 0.88760024 0.88819778 0.88886465 0.88532095
 0.88214567 0.87886658]","[0.01440681 0.01998819 0.0199445  0.01997069 0.02007914 0.02139033
 0.02263977 0.02399192]"
correlated,0.24,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.91097978 0.87917803 0.87990827 0.88061539 0.88140456 0.87709463
 0.87323278 0.86924467]","[0.01015133 0.01403843 0.01408616 0.01420915 0.01443317 0.01513521
 0.01586748 0.01671199]"
correlated,0.28,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.91082438 0.87902032 0.87970646 0.88037088 0.8811124  0.87671741
 0.87277935 0.86871254]","[0.00734153 0.01042353 0.01036751 0.01040319 0.01054632 0.01097256
 0.01145771 0.0120482 ]"
correlated,0.32,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.90977326 0.87757048 0.87820327 0.87881603 0.87949989 0.87509554
 0.87114908 0.8670736 ]","[0.00731248 0.01050271 0.01054029 0.01065502 0.01087102 0.01118462
 0.01155216 0.01200934]"
correlated,0.36,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.9105195  0.87869485 0.87924486 0.87977746 0.88037186 0.87608509
 0.87224399 0.86827732]","[0.00515134 0.00735616 0.00734233 0.00743152 0.00764576 0.00797233
 0.00837149 0.00887451]"
correlated,0.5,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.90883075 0.87623429 0.87683087 0.87740857 0.87805329 0.87365473
 0.86971345 0.86564332]","[0.00454372 0.00649535 0.00647003 0.00654546 0.00674157 0.00698269
 0.0073101  0.00774408]"
correlated,0.75,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.90593627 0.87230981 0.87295967 0.87358895 0.87429125 0.86978401
 0.86574535 0.86157466]","[0.00379295 0.00547963 0.00551602 0.0056237  0.00582305 0.00593907
 0.00611795 0.00637048]"
correlated,1.0,anisotropic,1.0,0.0,0.5,5.0,5.0,"[0.90434313 0.87023971 0.87087167 0.87148363 0.87216659 0.86758664
 0.86348283 0.85924486]","[0.00373029 0.00516755 0.00529887 0.00551261 0.00584006 0.00589341
 0.0060731  0.00637807]"
correlated,0.05,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.93981815 0.91859978 0.91950313 0.92037789 0.92135415 0.92038449
 0.91951564 0.91861838]","[0.00251432 0.00384172 0.0037347  0.00363905 0.00354238 0.00365572
 0.00376683 0.00389019]"
correlated,0.1,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.93724488 0.91465336 0.91558616 0.91648942 0.91749749 0.9165174
 0.91563921 0.9147323 ]","[0.0059335  0.00900614 0.00890873 0.0088278  0.00875346 0.00870435
 0.00867522 0.00866004]"
correlated,0.16,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.92965638 0.90302018 0.90429767 0.90553471 0.90691528 0.90549896
 0.90422987 0.9029193 ]","[0.01208197 0.01817449 0.0177142  0.0172888  0.01683951 0.01742001
 0.01797751 0.01858677]"
correlated,0.2,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.9218654  0.89100421 0.89265568 0.89425486 0.89603958 0.89423644
 0.89262076 0.89095226]","[0.01247076 0.01895326 0.01839831 0.01790925 0.01742452 0.01787888
 0.01834236 0.0188726 ]"
correlated,0.24,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91723538 0.88381167 0.88600123 0.88812147 0.89048771 0.88813564
 0.8860281  0.88385165]","[0.00849958 0.01324931 0.01266405 0.01217276 0.01172363 0.01204403
 0.0124376  0.0129396 ]"
correlated,0.28,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91426757 0.87926581 0.88162538 0.88391026 0.88646024 0.88393749
 0.88167702 0.87934265]","[0.00705957 0.01089058 0.01047109 0.01016986 0.00996716 0.01014755
 0.01039858 0.01074002]"
correlated,0.32,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91502114 0.88044311 0.88273838 0.88496098 0.88744146 0.88500724
 0.8828261  0.88057365]","[0.00582981 0.00893586 0.00872461 0.0085923  0.00853264 0.00862404
 0.00879017 0.00904049]"
correlated,0.36,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91411153 0.8793496  0.88166589 0.88390885 0.88641206 0.88385588
 0.88156544 0.87920013]","[0.00466986 0.00724349 0.00701706 0.00687142 0.0068001  0.00690846
 0.00709787 0.00737773]"
correlated,0.5,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91387246 0.87894986 0.88101597 0.88301668 0.88524953 0.88306531
 0.88110818 0.87908706]","[0.00377286 0.00595516 0.00576326 0.00569337 0.00575502 0.00568939
 0.00573621 0.00588682]"
correlated,0.75,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.91043396 0.87394087 0.87608982 0.87817073 0.88049309 0.87816345
 0.87607602 0.87392034]","[0.00351678 0.00534741 0.00529969 0.00536041 0.00554797 0.00545666
 0.00547432 0.00559037]"
correlated,1.0,anisotropic,0.75,0.0,0.75,5.0,5.0,"[0.9082442  0.8710403  0.87316993 0.87523215 0.87753363 0.87517568
 0.87306286 0.87088097]","[0.00332486 0.0051142  0.00497484 0.00497976 0.00514696 0.00508128
 0.005149   0.00533964]"
correlated,0.05,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.85019889 0.8123089  0.80894854 0.80569456 0.80206304 0.79210045
 0.78317359 0.7739549 ]","[0.02185199 0.0281669  0.0293048  0.03040815 0.03164104 0.03537428
 0.03872772 0.04219698]"
correlated,0.1,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.74098618 0.66847006 0.65864126 0.6491236  0.63850166 0.60750874
 0.57973793 0.55105923]","[0.03628767 0.04562557 0.0476277  0.04959883 0.05183178 0.05794972
 0.06347243 0.06920602]"
correlated,0.16,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.74521957 0.67380657 0.66379161 0.6540937  0.64327059 0.61188653
 0.58376525 0.55472463]","[0.02150083 0.02824902 0.02941128 0.03054918 0.03183192 0.03535034
 0.03852259 0.04181335]"
correlated,0.2,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.74939757 0.67966589 0.66982072 0.66028722 0.64964759 0.61911557
 0.59175774 0.56350553]","[0.01837307 0.02381183 0.02477079 0.02570909 0.02676629 0.02969421
 0.03233543 0.03507638]"
correlated,0.24,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.75246953 0.68299635 0.67336657 0.66404164 0.65363478 0.62346217
 0.59642639 0.56850675]","[0.01688406 0.02177045 0.02263051 0.0234705  0.02441536 0.02704054
 0.02940953 0.03186869]"
correlated,0.28,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.75222101 0.68314143 0.67348974 0.66414359 0.65371306 0.6236199
 0.59665532 0.56880921]","[0.01512784 0.01972699 0.0204356  0.02113233 0.02192095 0.02430358
 0.026455   0.02868924]"
correlated,0.32,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.75615044 0.688485   0.67901866 0.669852   0.65962177 0.63013108
 0.60370634 0.57641772]","[0.01400216 0.01821206 0.01880697 0.01939276 0.02005677 0.02218507
 0.02411181 0.02611655]"
correlated,0.36,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.75524476 0.68706516 0.67759423 0.66842313 0.65818794 0.62866023
 0.60220232 0.57487943]","[0.01344464 0.01744441 0.01807284 0.0186929  0.01939695 0.02144814
 0.02330223 0.02522924]"
correlated,0.5,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.7550321  0.68748864 0.67799325 0.66879845 0.65853682 0.62916119
 0.60283954 0.57565738]","[0.01235729 0.01615433 0.01672225 0.01728106 0.01791399 0.01965785
 0.02123681 0.02288011]"
correlated,0.75,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.7572759  0.69073978 0.68140144 0.67235873 0.66226683 0.63322969
 0.60721135 0.58034241]","[0.01384247 0.01790112 0.01856061 0.0192074  0.01993776 0.02190193
 0.02367707 0.025522  ]"
correlated,1.0,anisotropic,1.5,0.0,0.0,10.0,0.05,"[0.75848928 0.69251903 0.68331499 0.67440231 0.66445554 0.63570159
 0.60993699 0.58333009]","[0.01399518 0.01821007 0.01889768 0.01957073 0.02032937 0.02225943
 0.02400024 0.02580689]"
correlated,0.05,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87999772 0.84877774 0.84781652 0.84688572 0.84584693 0.84148952
 0.83758512 0.83355307]","[0.0058968  0.00784523 0.00787328 0.00790213 0.00793627 0.00818713
 0.00841425 0.00865093]"
correlated,0.1,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.86473428 0.8257324  0.82427317 0.82286014 0.82128317 0.81285174
 0.80529687 0.79749502]","[0.01497512 0.02001863 0.02036521 0.02078407 0.02134224 0.02376211
 0.02607872 0.02858073]"
correlated,0.16,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.86648917 0.82641227 0.82448281 0.82261443 0.82052928 0.81082342
 0.80212662 0.7931455 ]","[0.01041441 0.01339643 0.01356016 0.01379066 0.01412718 0.01551254
 0.01686041 0.01833363]"
correlated,0.2,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.86861795 0.82896961 0.82693785 0.82497042 0.8227747  0.81321593
 0.80465091 0.79580588]","[0.00849356 0.01130761 0.01161439 0.01195304 0.01237512 0.01331961
 0.01423134 0.01522559]"
correlated,0.24,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87104492 0.83226017 0.83017578 0.82815737 0.82590477 0.81652854
 0.80812709 0.79945098]","[0.00806474 0.01079483 0.01112008 0.01147339 0.01190806 0.0126621
 0.01339355 0.01419533]"
correlated,0.28,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87224336 0.83395641 0.83194672 0.83000066 0.82782879 0.81859431
 0.81031987 0.80177492]","[0.00725707 0.00971563 0.00977714 0.0098827  0.01005214 0.01083581
 0.01160887 0.0124638 ]"
correlated,0.32,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87402284 0.83628941 0.83442442 0.83261847 0.83060298 0.82156537
 0.81346735 0.80510458]","[0.00651553 0.00864407 0.00888912 0.00917996 0.00956078 0.0101136
 0.01067477 0.01130939]"
correlated,0.36,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87421295 0.83670657 0.83479607 0.83294606 0.83088139 0.82178904
 0.81364196 0.80522853]","[0.00732677 0.00985608 0.0101811  0.01054906 0.01101504 0.0116065
 0.01220105 0.0128698 ]"
correlated,0.5,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87709957 0.84084004 0.83913032 0.83747472 0.83562702 0.82693864
 0.81915354 0.81111392]","[0.00706168 0.00949817 0.00961821 0.00977047 0.00998022 0.01071399
 0.01141076 0.01216227]"
correlated,0.75,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87891694 0.84359872 0.84175173 0.83996322 0.83796719 0.82967894
 0.82225236 0.81458299]","[0.00658219 0.00888986 0.00896078 0.00907264 0.00924571 0.00987693
 0.01050149 0.0111947 ]"
correlated,1.0,anisotropic,1.25,0.0,0.25,10.0,0.05,"[0.87899918 0.84397117 0.8421479  0.84038235 0.83841195 0.83031086
 0.82305199 0.81555582]","[0.00632939 0.00838004 0.00859107 0.00883632 0.00915352 0.0096214
 0.01008778 0.01060973]"
correlated,0.05,anisotropic,1.0,0.0,0.5,10.0,0.05,"[0.88780769 0.85682023 0.85699532 0.85716486 0.85735408 0.85487284
 0.85264955 0.85035359]","[0.00497878 0.00657061 0.00656399 0.00655936 0.00655628 0.00665637
 0.00674813 0.00684486]"
